datetime,open,high,low,close,volume,peRatio,psRatio,pbRatio,SMA_20,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,ADX_14,DMP_14,DMN_14,OBV,STOCHk_14_3_3,STOCHd_14_3_3,price_change_1d,price_change_3d,price_change_5d,price_change_10d,price_change_21d,volatility_21d,target,ticker
2024-01-24,148.53999,149.85001,148.10001,148.7,25233500,,,,141.66850025,137.5548007,71.9488695573822,2.8043775485868707,0.62996871889891,2.1744088296879607,134.97818389461858,141.66850025,148.3588166053814,9.445030255243932,1.0254983005657234,2.7276691126958883,25.757358727326466,42.52559762754839,15.47142165703609,14956100.0,87.95119819192347,88.76506781307917,0.011289493192508271,0.01584915972127332,0.051106241605994196,0.05498403689251519,0.058965959265061985,0.010469971290653702,0,GOOGL
2024-01-25,150.070007,153.050003,149.53999,151.87,29149100,,,,142.18600025,137.9404007,76.2666393441364,3.2241014185710526,0.8397540711064737,2.384347347464579,134.1548847048168,142.18600025,150.21711579518322,11.296633326856963,1.1029050195777677,2.8435501046461833,27.762643762762096,45.91705292047278,13.78086060921052,44105200.0,91.79606761018482,90.03323445987435,0.021318090114324173,0.04027666002625785,0.0584750487872876,0.06740230531346647,0.07336199919697495,0.011188379102423235,0,GOOGL
2024-01-26,151.10001,152.53999,151.0099945,152.19,26115500,,,,142.77700025,138.34240078000002,76.65724331850798,3.541730075469502,0.9259061824039385,2.6158238930655635,133.6963546937588,142.77700025,151.85764580624118,12.720039698748602,1.0183001413115607,2.7497247757428833,29.624694152809468,44.09212003572604,13.233152424423118,70220700.0,93.48750407796483,91.07825662669104,0.002107065253176943,0.035024532407315734,0.03969121464680958,0.07115707951636985,0.07539570378745042,0.011168697655621788,0,GOOGL
2024-01-29,152.059998,153.78,151.42999,153.50999,27784300,,,,143.44099975,138.74020058,78.24758433060464,3.8555211875641078,0.9917578355988352,2.8637633519652725,133.31990721440377,143.44099975,153.56209228559624,14.11185442549348,0.9974260542815411,2.721173720332677,31.541910671659025,44.6271852867067,12.416854445131703,98005000.0,95.51939625928344,93.60098931581103,0.008673303107957109,0.03234694014794881,0.05151023689908629,0.076130394401009,0.09360967443185864,0.01089051054897712,0,GOOGL
2024-01-30,152.8,153.62,151.19,151.46001,36331800,,,,144.02950025,139.07700078,70.2435617254733,3.893900193477947,0.8241094732101395,3.0697907202678074,133.48919247398507,144.02950025,154.56980802601495,14.636317917814814,0.8524806821537289,2.700375597451772,33.190830170955955,41.758693840314905,12.253544985845064,61673200.0,92.51968645127617,93.84219559617482,-0.01335404946609653,-0.00269961150984388,0.03005996470633665,0.06295178167227311,0.08008279255508821,0.011508803701511682,0,GOOGL
2024-01-31,143.62,144.0,139.87,140.10001,71910000,,,,144.12600075,139.14040118,43.61732512072794,2.9733834580146663,-0.07712580980251316,3.0505092678171795,133.76828533026872,144.12600075,154.48371616973128,14.37313928899991,0.3056525697582616,3.3353494833480744,31.047038667011556,31.393884103787506,33.4546064385642,-10236800.0,63.58193828651937,83.873673665693,-0.07500329624961743,-0.07944010776003685,-0.05783449899125748,-0.009683961263872165,0.0029351421003651623,0.020676776679938454,1,GOOGL
2024-02-01,142.12,143.059998,140.78999,141.16,40466500,,,,144.23800075,139.25740118,45.686141927050095,2.302853782560362,-0.5981243882054539,2.900978170765816,134.0610151430465,144.23800075,154.4149863569535,14.111379184453245,0.34877640251859393,3.3085379488232127,29.056375127634613,29.38769972226174,31.3167343388503,30229700.0,35.887184663630386,63.99626980047532,0.007565952350752969,-0.08045072506356099,-0.07052084019226978,-0.016169500975745654,0.021640008684953305,0.020567343099607567,1,GOOGL
2024-02-02,139.25999,142.62,136.5,142.38,62470600,,,,144.53750075,139.38000118,48.0488718884563,1.8485886091125963,-0.8419116493225758,2.690500258435172,134.96752450932215,144.53750075,154.10747699067784,13.242205228428023,0.387277632893727,3.509356666764412,28.18387073722353,25.727022213158538,36.14750550257108,92700300.0,19.093550645264127,39.520891198471304,0.0086426749787476,-0.059949883801011294,-0.06445890005913657,-0.02732613745047141,0.0249064209617047,0.02061207744459248,1,GOOGL
2024-02-05,142.82001,145.47,142.78,143.67999,38505400,,,,144.93500024999997,139.51420098,50.518931145080145,1.5753192155667364,-0.8921448342947489,2.4674640498614853,136.24103263548932,144.93500024999997,153.62896786451063,11.99705743887168,0.4278229281700281,3.4794026191383827,26.608342142430534,29.94579857582189,33.85450531527775,131205700.0,30.255624957833987,28.412120088909507,0.009130425621576066,0.02555303172355239,-0.06403492046348247,-0.015823137487284256,0.05344959307867159,0.02017139788029997,1,GOOGL
2024-02-06,144.64999,145.36,143.19,144.10001,29128200,,,,145.19800074999998,139.62640098,51.32419859090001,1.3767727765713857,-0.8725530186320798,2.2493257952034655,136.95069622281184,145.19800074999998,153.4453052771881,11.360080007421363,0.43343335714230424,3.3858738606284993,25.145351304408464,28.574926839214775,32.304699108706885,160333900.0,39.8533950617284,29.734190221608845,0.0029233019851964137,0.02082750070841599,-0.048593684894118305,-0.0199944446406497,0.061666617549547054,0.020097645410360444,1,GOOGL
2024-02-07,144.75999,145.62,143.92999,145.53999,25208900,,,,145.42750025,139.80340078,54.083151666659,1.3203969309018362,-0.7431430914413037,2.06354002234314,137.41365965156035,145.42750025,153.44134084843967,11.021080035981237,0.5070184669022417,3.2647407277264637,23.714016536761196,28.08720681209891,31.110220870423248,185542800.0,45.9490547839506,38.68602493450434,0.009992920888763246,0.02219405815423503,0.03882926203931025,-0.02125090786819095,0.04825691443388069,0.019652093698566842,1,GOOGL
2024-02-08,145.83,146.33,145.10001,145.91,22563800,,,,145.60900025,139.99340078,54.792216750805046,1.2906970298114402,-0.6182743940253599,1.9089714238368,137.7251508238504,145.60900025,153.4928496761496,10.828794116591148,0.5190896435059766,3.1194013900317175,22.178589681078478,28.921914041726712,30.234016574792044,208106600.0,50.250771604938244,45.35107381687243,0.002542325308666049,0.015520672015636894,0.03364975913856627,-0.039244090340422755,0.03518978361120961,0.01943408542115346,0,GOOGL
2024-02-09,146.67999,149.44,146.17999,149.0,26829500,,,,145.95500015,140.22940078000002,60.30509607102346,1.499214804970677,-0.3278052950928987,1.8270201000635757,138.11374845258595,145.95500015,153.79625184741403,10.744752409106196,0.6941654194702244,3.148729862172309,21.273899815818776,33.6609143138777,27.81294787224756,234936100.0,59.70291280864195,51.96757973251027,0.02117743814680284,0.03400409201914689,0.046495294282904887,-0.02096064130363362,0.047230812482429,0.019828590980015017,0,GOOGL
2024-02-12,148.42,149.34,147.37,147.53,21564100,,,,146.19900065000002,140.48020058,56.759053408872624,1.5282334059646985,-0.23902935527910185,1.7672627612438003,138.4815794684539,146.19900065000002,153.91642183154613,10.55741988280973,0.5862334268591345,3.064534872017144,20.433830655220483,32.115305693979906,26.535860399956565,213372000.0,63.541666666666664,57.83178369341564,-0.009865771812080482,0.013673286634140913,0.026795728479658054,-0.03895505432578028,0.038358656554635884,0.019994900792490458,0,GOOGL
2024-02-13,144.92,146.67,143.69,145.14,27837700,,,,146.33150015,140.73240058,51.46081106830494,1.3428977411484766,-0.3394920160762591,1.6823897572247357,138.7842265117676,146.33150015,153.87877378823242,10.31530959567274,0.42106420098747893,3.1199252383016343,19.3591201033162,29.29191446215266,32.62809191511719,185534300.0,62.0563271604938,61.766968878600814,-0.01620009489595342,-0.005277225687067455,0.007217140373550146,-0.04172725196571703,0.017455381525087965,0.020375618591490587,0,GOOGL
2024-02-14,146.080002,146.52,144.089996,145.94,22704200,,,,146.55500015,141.01400058,53.04094110640537,1.2462057218064047,-0.34894722833466507,1.5951529501410697,139.3393679460862,146.55500015,153.7706323539138,9.846995594184506,0.45738418113478435,3.0706451498515173,18.361174590833652,27.636155636307162,30.78375185913495,208238500.0,56.153549382716015,60.5838477366255,0.005511919525974962,-0.020536912751677905,0.0027484542221007935,0.04168443671060418,0.024212153539746373,0.02039202563720971,0,GOOGL
2024-02-15,143.14,143.52,140.46001,142.77,37590700,,,,146.51950015,141.28400058,46.57139883036141,0.9033705987115752,-0.5534258811435957,1.456796479855171,139.2370261785561,146.51950015,153.8019741214439,9.940620823833587,0.2425668691228719,3.242741210576408,18.344760596852588,24.30022455888907,35.06372750389688,170647800.0,46.97145061728394,55.06044238683126,-0.021721255310401477,-0.032264624144241805,-0.021520115139469498,0.011405497308019319,0.00918922739803496,0.020936013256192525,1,GOOGL
2024-02-16,142.99001,143.19,140.14,140.52,31451100,,,,146.22650015,141.47460038,42.59969577589088,0.44498558091689233,-0.809448719150623,1.2544343000675153,138.48789953384477,146.22650015,153.96510076615522,10.58440242803722,0.13129637817934403,3.2289739812495224,18.403353000284863,22.66070143980282,33.40589507516885,139196700.0,38.13188675435564,47.085628918118545,-0.015759613364152103,-0.031831335262505034,-0.05691275167785226,-0.013063632532658964,-0.020630052969054735,0.020987027095752533,0,GOOGL
2024-02-20,139.66,142.080002,139.49001,141.12,25144700,,,,145.98299964999998,141.6966003,43.971893976915425,0.1286442070787075,-0.9006320743910463,1.0292762814697538,137.92987275664123,145.98299964999998,154.03612654335873,11.03296536263324,0.19806761309011572,3.1833324111602703,18.612939583769588,21.343774309386276,32.92297793458111,164341400.0,31.823092127683648,38.97547649977442,0.004269854824935804,-0.0330272714814307,-0.04344879007659452,-0.017817303578598565,-0.035933870747369756,0.020471911989910205,0,GOOGL
2024-02-21,141.45,142.69,140.67999,142.55,23315700,,,,145.7585,141.8090005,47.21093249324243,-0.006593555410773888,-0.8286958695044222,0.8221023140936483,137.5862969481829,145.7585,153.9307030518171,11.213346805595684,0.30369430497162114,3.0995236675059648,18.578364815553787,21.760856834266917,31.39796215849262,187657100.0,35.31293484907584,35.089304577038384,0.010133219954648665,-0.0015409399733837814,-0.017844839465343654,-0.010756487803158299,-0.023563324641186045,0.020626503108362115,0,GOOGL
2024-02-22,144.92999,145.0,142.8,144.089996,27191900,,,,145.5279998,141.99100022,50.5278823767887,0.01037475666055343,-0.649382045946476,0.6597568026070294,137.44105488730696,145.5279998,153.61494471269305,11.113936732184841,0.4110910352719888,3.0531291198269663,17.724873089609787,25.917854313208334,29.598286100885343,214849000.0,47.03759917568272,38.057875384147415,0.01080319887758674,0.02540560774267009,-0.012676469782102129,-0.009962856256895303,-0.02006254856119316,0.020712432460334308,0,GOOGL
2024-02-23,143.67,144.67999,143.42999,143.96001,19493800,,,,145.1325003,142.20440062,50.2409270875349,0.013181533848495519,-0.5172602150068271,0.5304417488553226,137.56807542442937,145.1325003,152.69692517557064,10.424163932867401,0.42249970623764416,2.9243341826964686,16.93234505837607,25.126530890324396,28.694591806372912,195355200.0,50.11140668114428,44.153980235300956,-0.0009021167576408473,0.020124787414965928,0.008335154444210957,-0.013364334178603166,-0.031876193678547216,0.020528039843843705,0,GOOGL
2024-02-26,142.14,142.44,137.39,137.57001,53641800,,,,144.4015008,142.30540082,38.62732930625175,-0.49451323084869614,-0.819963983763215,0.32545075291451886,136.88088419452342,144.4015008,151.9221174054766,10.416258229743537,0.04581577825512007,3.184739598218151,17.716479256982854,21.424017833838594,38.01303128656217,141713400.0,35.0246095260653,44.05787179429745,-0.04438732673052759,-0.03493504033672401,-0.02099338172502141,-0.07671134228187926,-0.09415941265556071,0.02186652229126499,0,GOOGL
2024-02-27,138.020004,139.25,137.089996,138.88,33099200,,,,143.67000130000002,142.43160062,41.607349000154485,-0.7821436791915346,-0.8860755456848428,0.10393186649330818,137.04249896743562,143.67000130000002,150.29750363256443,9.226007200661734,0.13862696234264354,3.1115441983454253,18.506624408994934,20.36170735235185,36.81684296541533,174812600.0,20.30416066897727,35.146725625395625,0.009522351564850595,-0.03615793007586743,-0.015873015873015928,-0.05863214261506133,-0.08745646888757475,0.02203712738467766,0,GOOGL
2024-02-28,137.89999,138.0099945,135.41,136.38,37328600,,,,142.9160008,142.52040062,37.83197613246621,-1.198012051207229,-1.0415551341604297,-0.15645691704679926,136.5802532644892,142.9160008,149.25174833551083,8.866393545922422,-0.015803444137160214,3.137148184177895,19.584828190617433,18.752986848328305,37.73317007315026,137484000.0,7.633856659189758,20.98754228474412,-0.018001152073732762,-0.05265358067146575,-0.04328305857593839,-0.06035551880942536,-0.11158876370195836,0.022032229053141124,0,GOOGL
2024-02-29,137.28,138.86,136.39999,138.46001,42133000,,,,142.83400079999998,142.63760062,42.50631354632856,-1.344255567160161,-0.9502389200906894,-0.3940166470694716,136.31479756658783,142.83400079999998,149.35320403341214,9.128363270508007,0.16453026210454383,3.0902090281651895,20.24643236541875,19.64273578175244,35.57015731417715,179617000.0,14.382304255675855,14.10677386128097,0.015251576477489426,0.0064694332725572234,-0.03907270564432519,-0.05125387145402216,-0.08583123690537187,0.022395859606609513,0,GOOGL
2024-03-01,138.42999,138.87,136.92,137.14,31119500,,,,142.6330008,142.66440062,40.428816087607785,-1.548814611657093,-0.9238383716700971,-0.624976239986996,135.68589492165526,142.6330008,149.58010667834472,9.741232168403947,0.10465545680521506,3.0087655261533914,20.856631662407317,18.757148689871276,33.92349700592292,148497500.0,13.690732333220259,11.902297749361965,-0.009533510794922151,-0.01252880184331806,-0.0473743368036722,-0.039434054773412,-0.02112783575104682,0.015522341444780707,0,GOOGL
2024-03-04,135.66,135.66,131.91,133.35001,55999400,,,,142.18150129999998,142.59840102,35.121174197840205,-1.993766744961988,-1.0950324039799937,-0.8987343409819945,134.13980653779046,142.18150129999998,150.2231960622095,11.311872063077615,-0.04910634891925834,3.1674251314281485,22.41808447047746,16.544899136606393,41.22054873975562,92498100.0,14.638202024892713,14.237079537929619,-0.02763591949832278,-0.022217260595395194,-0.030675290348528672,-0.05102469399373766,-0.05532721734202328,0.016436207286277628,1,GOOGL
2024-03-05,131.88,133.24001,130.67,132.67,40194800,,,,141.6310018,142.48500102,34.25228956792676,-2.3739007896315343,-1.1801331589196318,-1.1937676307119025,132.62537613768635,141.6310018,150.63662746231367,12.717026001172663,0.0024775548077898843,3.1326097648975675,24.070741258632154,15.533864101401793,41.5290208213946,52303300.0,11.59790029800879,13.308944885373931,-0.005099437187893852,-0.04181720050431903,-0.044714861751152135,-0.05987811791383235,-0.0681977805871612,0.016239584528940455,1,GOOGL
2024-03-06,133.12,133.58,130.85001,131.39999,35318600,,,,140.9960008,142.30460082000002,32.6287244619128,-2.74598494668453,-1.2417738527781017,-1.5042110939064282,131.03588490299694,140.9960008,150.95611669700304,14.12822468792044,0.018278155634344546,3.103851210262028,25.45543280494845,15.340365005127314,38.919962316975486,16984700.0,9.156200004429834,11.797434109110455,-0.009572699178412525,-0.04185511156482413,-0.03651569145035927,-0.07821823921431081,-0.08546771196183967,0.016039393517527124,1,GOOGL
2024-03-07,132.78999,134.94,131.61,134.38,37738200,,,,140.4380013,142.16240062,39.83512482156003,-2.768489001963246,-1.0114223264454543,-1.757066675517792,130.3096657674009,140.4380013,150.5663368325991,14.423924349312276,0.20093796357250918,3.1350054095290254,26.141935099269297,17.201718696436096,35.780823149419916,54722900.0,14.534058834018373,11.762719712152341,0.02267892105623437,0.0077239589258373265,-0.029467064172536306,-0.06738841189224554,-0.06745322224474515,0.017022470312425948,1,GOOGL
2024-03-08,134.21001,138.089996,134.0,135.41,39343100,,,,139.9130013,142.04020062,42.13887140071832,-2.6724054099227885,-0.732270987523997,-1.9401344223987915,129.88562446849966,139.9130013,149.94037813150032,14.333731302067829,0.275464641667095,3.203219023134096,25.5511821294495,22.65704877826929,32.517511584644375,94066000.0,21.353779948825366,15.014679595757867,0.00766483107605298,0.020652747418406614,-0.012614846142627867,-0.05939156297641279,-0.06960279439348593,0.016939765299408535,1,GOOGL
2024-03-11,136.13,139.10001,136.13,137.67,32437800,,,,139.3465013,141.98620062,46.939710961636315,-2.386386579578584,-0.35700172574383426,-2.02938485383475,130.19466547255476,139.3465013,148.49833712744524,13.135365067748909,0.4084062841811263,3.2379898071959463,24.64809414927548,23.040811202170936,29.87058842580688,126503800.0,35.938590369853465,23.942143050899077,0.016690052433350422,0.04771697471209846,0.032395873086173754,0.0007268299246325771,-0.056473168391474315,0.017456822331615576,1,GOOGL
2024-03-12,137.029999,139.38,137.029999,138.5,27563400,,,,138.8950013,141.95160062000002,48.6256090379027,-2.0688916375188455,-0.03160542694727653,-2.037286210571569,130.54694327983083,138.8950013,147.24305932016915,12.0206745268509,0.4763417252823558,3.1745620352533783,23.70938679452601,22.45249766754446,28.291159923055684,154067200.0,45.52221446848105,34.27152826238663,0.006028909711629282,0.03065932430421192,0.043943619507047726,-0.0027361751152072955,-0.07046979865771807,0.016721894521605444,1,GOOGL
2024-03-13,139.0,141.089996,138.99001,139.78999,23347200,,,,138.6275008,141.95360042000001,51.21977886149628,-1.6936597411755372,0.2749011755168256,-1.9685609166923628,130.76849031265905,138.6275008,146.48651128734096,11.338313742926472,0.5739590055180918,3.132807318449567,22.236461973134368,25.02544603940604,26.620499722616984,177414400.0,56.19517278690008,45.885325875078216,0.00931400722021647,0.03234613396351804,0.0638508419977808,0.025003592902185012,-0.052463973429133115,0.016870724474997628,1,GOOGL
2024-03-14,141.19,143.59,140.46001,143.10001,42753400,,,,138.48550129999998,142.05220062,57.19284157158574,-1.116326492004248,0.681787539750492,-1.79811403175474,131.07000878722977,138.48550129999998,145.9009938127702,10.70941353883118,0.8111397315858234,3.1804646528460276,21.209770501013047,28.504350442733678,24.348635698408597,220167800.0,71.98148555529535,57.8996242702255,0.02367851947052868,0.03944221689547467,0.06489068313737167,0.033511481040626734,-0.014055325892241899,0.01747628658439524,1,GOOGL
2024-03-15,142.5,143.17999,140.029999,141.17999,49460600,,,,138.4060008,142.09740042,53.12893045491073,-0.8044421914625843,0.7949374722337246,-1.599379663696309,131.14343128654434,138.4060008,145.66857031345563,10.494587621168584,0.6909784956178759,3.1782879633570253,20.10773270262274,26.48645256836497,23.591334829406133,170707200.0,80.88350479873667,69.68672104697737,-0.013417329600466044,0.019350108303249014,0.04261125470792404,0.029458874143211355,-0.032616212141976075,0.017636671475427936,1,GOOGL
2024-03-18,148.61,152.14999,147.17,147.67999,69273700,,,,138.7640003,142.32320022,62.77286806393478,-0.03240244384207358,1.2535817758833883,-1.2859842197254618,130.48512127065084,138.7640003,147.04287932934915,11.93231531441971,1.038478075859803,3.734838823117238,21.119652803260447,38.08465081631268,18.64185861111086,239980900.0,85.58137133750974,79.48212056384726,0.04604051891489713,0.05644180960310541,0.07271003123411068,0.10746140926423631,0.03439090845415693,0.019803890971976778,1,GOOGL
2024-03-19,148.16,148.78999,146.080002,147.029999,24070400,,,,139.05950024999999,142.5492002,61.41210601247743,0.5209901270155228,1.445579477392788,-0.9245893503772651,130.0736359573903,139.05950024999999,148.04536454260966,12.923769000255238,0.9435020656029307,3.6616351928945767,21.694173974712132,36.071324192328746,19.782656248260068,215910500.0,78.90017014857699,81.7883487616078,-0.004401347806158418,0.027463233580486968,0.06158844043321299,0.10823847893269023,0.04632791773413025,0.01945236638017505,1,GOOGL
2024-03-20,148.0,148.86,146.74001,148.74001,21311500,,,,139.36900075,142.7472004,63.64491526356111,1.0850337295163115,1.6076984639148613,-0.5226647343985498,129.5369953111175,139.36900075,149.2010061888825,14.109314676825656,0.9765563499863723,3.5515176791163925,22.24094647799807,34.67413787748753,18.939173119376115,237222000.0,79.82623052121225,81.43592400243301,0.011630354428554535,0.05354880673953866,0.06402475599290058,0.1319636325695308,0.0539966695011338,0.019554932978754276,1,GOOGL
2024-03-21,149.47,150.37,146.89999,147.60001,24755600,,,,139.54450145,142.8802006,61.10641068349346,1.4236430052133073,1.5570461916894858,-0.13340318647617838,129.2664922851848,139.54450145,149.82251061481523,14.730797785676872,0.8918807825924336,3.5456957020366504,23.03881272387986,35.29219903030034,17.615251593135213,212466400.0,79.70211500719199,79.47617189232709,-0.007664380283422201,-0.0005415764180374261,0.031446538682981195,0.09837780919779737,0.0354262364082778,0.01960182232749906,1,GOOGL
2024-03-22,149.12,151.58,148.98,150.77,29175700,,,,139.88500095,143.0500006,65.25622757941822,1.9255880160276035,1.6471929620030255,0.27839505402457804,128.6388134563553,139.88500095,151.1311884436447,16.07918993068384,0.9839417383069239,3.5767167233197474,24.00452520237058,34.90352255239871,16.215154189137706,241642100.0,85.50596780228175,81.678104443562,0.02147689556389598,0.025436992623525834,0.06792754412293145,0.11343327671516157,0.046359942990074066,0.019980519957388233,1,GOOGL
2024-03-25,149.94,150.38,147.82001,150.070007,19229300,,,,140.5100008,143.2098007,63.641454518414434,2.2410658562265553,1.5701366417615819,0.6709292144649734,128.48547307870464,140.5100008,152.53452852129536,17.11554715370176,0.8975210678365895,3.5319505287969095,24.447374682473768,32.82120406223603,17.593681370361594,222412800.0,87.54262096312266,84.25023459086547,-0.004642787026596817,0.00894175682790399,0.016183756512984537,0.09007050918863957,0.04244232130853565,0.020027586252442834,1,GOOGL
2024-03-26,150.22,152.25999,149.98,150.67,22149100,,,,141.0995008,143.3702009,64.4533961604701,2.5105585816675955,1.4717034937620976,1.0388550879054979,128.32010479911636,141.0995008,153.8788968008836,18.114020146673152,0.8744503730590341,3.442524776739987,25.233070165909908,35.169293458607754,16.7613724403692,244561900.0,92.03685393789635,88.3618142344336,0.003998087372648618,0.02079938883472976,0.02475685931277183,0.0878700361010829,0.09522416986085847,0.01695010761912571,1,GOOGL
2024-03-27,151.17999,151.64,148.89999,150.87,22879200,,,,141.8240008,143.5378007,64.73609060060046,2.7090436676209038,1.3361508637723247,1.372892803848579,128.56311265061123,141.8240008,155.08488894938876,18.700485213485475,0.841078180363695,3.392345149829987,25.533011269693926,33.140266940007095,18.06840487364399,267441100.0,91.64096086672595,90.40681192258167,0.0013274042609678904,0.0006632619221329517,0.014320222245514103,0.07926182697344797,0.08633352534562211,0.016922442439129406,0,GOOGL
2024-03-28,150.85001,151.42999,150.17,150.92999,24485400,,,,142.4474998,143.7270005,64.82644908068832,2.838465160403473,1.1724578852439151,1.6660072751595578,128.71372131262802,142.4474998,156.18127828737198,19.28258271525237,0.8088185166157855,3.2400340676992747,25.811528008921943,32.219720954791775,17.566513998842414,291926500.0,92.14751993051016,91.94177824504418,0.0003976270961754125,0.005730545478018101,0.022560838579888998,0.05471683754599321,0.1066871242117613,0.016181800798522602,1,GOOGL
2024-04-01,150.69,155.74001,150.61,155.49001,31730800,,,,143.36500030000002,143.9672007,70.9250475691926,3.2712788637470283,1.2842172708699762,1.987061592877052,128.74867564199448,143.36500030000002,157.98132495800556,20.390366724681737,0.9147762855472349,3.375032348577898,26.929514378008694,37.84325455306276,15.659307041315598,323657300.0,94.2686966299918,92.68572580907598,0.030212815889009148,0.03199050905953427,0.03130602905087221,0.1013601148434704,0.12299580218143857,0.016967720910765836,0,GOOGL
2024-04-02,153.5,154.7,152.14999,154.56,24586000,,,,144.4254998,144.1308007,68.32316692527837,3.4989095559535315,1.2094783704611833,2.289431185492348,129.7918431392402,144.4254998,159.05915646075982,20.264643959722424,0.8462736770084158,3.3725314665366204,27.96764457787496,35.16622293693371,14.551567748504654,299071300.0,94.45782357472733,93.62468004507643,-0.005981155959794537,0.02445814277192282,0.029919322919735647,0.046587286469886635,0.12702347965582628,0.016825632954982996,1,GOOGL
2024-04-03,153.60001,155.080002,152.73,154.92,24705000,,,,145.5379998,144.3094005,68.80029804752435,3.6660970264178445,1.101332672740397,2.5647643536774476,131.26978918881963,145.5379998,159.80621041118036,19.607539791378066,0.828772838292995,3.299493647498292,29.00326479496727,34.19983018953905,13.811276380765987,323776300.0,95.46643858663373,94.7309862637843,0.0023291925465838137,0.026436164210969393,0.028207340545563175,0.05366252501980884,0.16175469353170646,0.015017872930865478,1,GOOGL
2024-04-04,153.5,154.77,150.45,150.53,34724700,,,,146.4945003,144.37920064,57.438528029333,3.4051060471358596,0.6722733547667294,2.73283269236913,133.65200793296395,146.4945003,159.33699266703604,17.53307099001865,0.6571151293949091,3.3831012441055566,28.95057007437568,30.972165268324414,17.321656409142545,289051600.0,84.8572894434539,91.59385053493833,-0.028337206300025786,-0.03189921976337906,-0.0022535958109630716,0.012034354441686546,0.1346197331725334,0.016733093504967936,1,GOOGL
2024-04-05,150.029999,153.42,149.60001,152.5,23449300,,,,147.4005003,144.45520064000002,60.58419313674716,3.318972304995981,0.46891169010148026,2.8500606148945007,135.58918165968814,147.4005003,159.21181894031187,16.02615814230295,0.7158734285008396,3.4143075838123016,28.54910229417624,28.497006193522207,17.715596265204145,312500900.0,76.02541857918327,85.44971553642364,0.013087092273965206,-0.013328157349896452,0.01040224013796065,0.03319776197847135,0.16057847492986865,0.01639473619296936,1,GOOGL
2024-04-08,152.78,155.27,152.61,154.85001,20702000,,,,148.3725008,144.51480084000002,64.00210686532594,3.401130742863643,0.4408561023753137,2.960274640488329,137.5063732653078,148.3725008,159.23862833469224,14.647090904451783,0.7980596895867124,3.368285613539995,28.62937508985437,30.74620663495719,16.67496086096355,333202900.0,74.69422606528012,78.52564469597245,0.015409901639344303,-0.0004517815646785106,-0.004116020058137604,0.027061152749220607,0.15232929007292761,0.016127100713035785,1,GOOGL
2024-04-09,156.089996,158.56,155.19,156.60001,31113000,,,,149.3190013,144.60300104,66.34268510451835,3.5663417042372885,0.48485365099916766,3.081488053238121,139.06624792997243,149.3190013,159.57175467002756,13.73268409347118,0.8550757751222697,3.39269306971571,29.390969095281324,35.27130716360563,15.372499180326079,364315900.0,80.2214383248393,76.98036098976756,0.011301258553357618,0.04032425430146813,0.013198822463768023,0.04351304521495747,0.15648777785983303,0.01615525309133383,0,GOOGL
2024-04-10,156.21001,156.61,154.67999,156.14,22838600,,,,150.2010013,144.65560124,65.1436495194319,3.618442466518786,0.4295635306245318,3.1888789358942544,140.8253785210156,150.2010013,159.5766240789844,12.484101567682949,0.8167255573311004,3.2882157075931597,29.876059293671005,33.79256390081607,15.835883857912737,341477300.0,84.48335473566887,79.79967304192944,-0.002937483848181155,0.023868852459016265,0.007875032274722527,0.036304506537466086,0.1341614004503522,0.016138648272711616,0,GOOGL
2024-04-11,156.91,159.67999,156.46001,159.41,27166400,,,,151.1820018,144.81460104,69.38014991074247,3.8788810413373938,0.552001684354511,3.3268793569828827,142.2749172756798,151.1820018,160.0890863243202,11.783260465228471,0.9618794274116297,3.3061995856222213,30.902762483012758,37.84066584782811,14.62476367841813,368643700.0,86.79560923586995,83.83346743212604,0.020942743691559018,0.029447786280414112,0.058991563143559356,0.05660502419301383,0.15097472924187727,0.016458680474281926,0,GOOGL
2024-04-12,157.96001,160.22,157.14,157.73,25329200,,,,151.9135013,145.16720084,65.00853471674718,3.9047074912228084,0.46226250739193997,3.4424449838308684,143.38664218050175,151.9135013,160.44036041949826,11.225939823030403,0.8410692388888819,3.2900424723634925,31.949261131796465,36.48271006508757,13.64682857992663,343314500.0,85.62938669214289,85.63611688789392,-0.010538862053823483,0.007215772208443605,0.03429508196721298,0.04505406778334775,0.12833544089959514,0.01687473677180633,0,GOOGL
2024-04-15,158.86,159.24001,154.59,154.86,27136500,,,,152.5975018,145.44120084,58.25547292688312,3.6514979292672365,0.16724235634909412,3.4842555729181424,145.55970259427212,152.5975018,159.63530100572788,9.22400317529691,0.660739041699188,3.387183010051815,31.81593181310942,32.90525423218708,17.686049162479673,316178000.0,76.76435925484054,83.06311839428447,-0.01819565079566332,-0.008197771230946449,6.451404168461572e-05,-0.0040517715575425495,0.08218021787699392,0.01714090037485368,1,GOOGL
